timestamp,open,high,low,close,volume
2023-09-22,36.1300,36.7800,35.5206,35.6250,94090632
2023-09-21,36.5500,36.7800,35.5700,35.6000,108410565
2023-09-20,39.7700,39.8999,37.7000,37.7500,98019232
2023-09-19,39.4100,39.8250,38.6000,39.6000,74370736
2023-09-18,39.4300,40.2200,39.3300,39.8400,62399102
2023-09-15,41.4500,41.5878,39.4300,39.7500,89919829
2023-09-14,41.5000,42.2400,40.8000,41.9000,76189878
2023-09-13,40.5800,41.4851,40.1900,40.9400,85424685
2023-09-12,41.3400,41.8095,40.4000,40.5400,77762059
2023-09-11,41.4900,42.0900,40.8401,41.8800,70856404
2023-09-08,40.3100,41.2400,40.1700,40.5000,74882748
2023-09-07,39.7400,40.6000,39.3800,40.3800,84311499
2023-09-06,42.1400,42.2400,40.5800,41.2800,74029096
2023-09-05,41.9700,42.8200,41.6600,42.4000,61889339
2023-09-01,43.2100,43.3600,41.7500,42.2900,82529193
2023-08-31,42.0400,42.9800,42.0200,42.4400,81121447
2023-08-30,41.4300,42.2800,41.0800,42.0600,92979132
2023-08-29,38.8000,41.5200,38.6908,41.3700,93747831
2023-08-28,38.9500,39.1699,38.0801,38.8900,91320515
2023-08-25,37.4300,38.5600,36.3500,38.0400,139144691
2023-08-24,40.8800,40.9050,37.1000,37.1600,116198600
2023-08-23,38.3500,40.1200,38.2800,39.7800,87727009
2023-08-22,38.9700,38.9800,37.7700,37.9900,90393034
2023-08-21,36.8700,38.3800,36.7100,38.1600,95743562
2023-08-18,35.5300,36.8094,35.3700,36.4000,123500980
2023-08-17,38.2500,38.3600,36.4300,36.5700,105116378
2023-08-16,38.9200,39.4154,37.8200,37.8500,95110975
2023-08-15,40.0700,40.3390,38.8800,39.1500,81276764
2023-08-14,38.8300,40.4400,38.6000,40.3900,71276790
2023-08-11,39.0300,39.6750,38.6000,39.0900,100786881
2023-08-10,40.6600,41.7500,39.3728,39.8900,130277051
2023-08-09,41.1550,41.2100,39.4500,39.7100,99715266
2023-08-08,41.2900,41.2900,40.0000,41.0800,94390003
2023-08-07,41.7300,42.2000,40.9400,42.1600,74896059
2023-08-04,42.3900,43.1700,40.9700,41.1400,123726423
2023-08-03,41.1100,42.4600,41.0500,41.7200,101348926
2023-08-02,43.6900,43.6950,41.5300,42.0200,129022026
2023-08-01,44.7900,45.2300,44.2107,44.9600,77245627
2023-07-31,45.3300,45.7100,44.8200,45.3100,79504586
2023-07-28,44.3000,45.5900,44.1300,45.2200,102243838
2023-07-27,45.1100,45.6900,42.4500,42.9000,130551596
2023-07-26,43.3200,43.8500,42.4400,43.2700,102882257
2023-07-25,43.0800,44.2800,43.0800,43.7200,69099563
2023-07-24,42.9800,43.3100,42.2032,42.8600,63214612
2023-07-21,43.8800,44.1800,42.5100,42.6900,102554325
2023-07-20,45.1600,45.7000,42.6900,43.0700,116931412
2023-07-19,46.7300,47.1400,45.8200,46.3200,100286930
2023-07-18,45.0150,46.8409,44.3100,46.3200,98316830
2023-07-17,44.2800,45.5655,44.1100,45.2400,72762633
2023-07-14,44.2200,45.3600,43.7201,44.0200,93028164